font,codepoint,name,source,n_wedges,confidence,doubtful_wedges,mean_wedge_confidence,rare_orientation_wedges,off_ink_tails,clamped_wedges,scale,in_font_per_metadata
Assurbanipal,0x12027,AL TIMES SHE,model,10,0.0161,2,0.5318,0,0,0,1.0,True
Assurbanipal,0x12076,DIM2,model,7,0.0163,2,0.4723,0,1,0,1.0,True
Assurbanipal,0x12121,GUD OVER GUD LUGAL,model,22,0.0186,2,0.5913,0,0,0,1.0,True
Assurbanipal,0x12136,HI TIMES U,model,5,0.0178,2,0.3919,0,1,0,1.0,True
Esagil,0x121a5,KIN,model,8,0.0233,2,0.4465,0,1,1,0.15663,True
Esagil,0x1235a,UZ3,model,9,0.0211,2,0.4713,0,0,2,0.15625,True
Esagil,0x1235c,UZU,model,8,0.0162,2,0.4953,1,0,0,0.15629,True
Assurbanipal,0x1205b,DAG KISIM5 TIMES GA,model,18,0.0158,1,0.6192,0,0,0,1.0,True
Assurbanipal,0x120fd,GASHAN,model,5,0.0245,1,0.4608,1,0,0,1.0,True
Assurbanipal,0x1211b,GU2 TIMES NUN,model,12,0.0203,1,0.5647,0,0,0,1.0,True
Assurbanipal,0x121b0,KUL,model,4,0.0203,1,0.3899,0,0,0,1.0,True
Assurbanipal,0x1229d,SAG TIMES MI,model,12,0.0176,1,0.6018,0,0,0,1.0,True
Assurbanipal,0x122ed,TA TIMES HI,model,7,0.0247,1,0.5124,0,0,0,1.0,True
Assurbanipal,0x1231c,UDUG,model,11,0.0219,1,0.5668,0,0,0,1.0,True
Assurbanipal,0x12332,UR2 TIMES U2 PLUS ASH,model,15,0.0166,1,0.6529,0,0,0,1.0,True
Assurbanipal,0x12352,USH TIMES A,model,8,0.0178,1,0.5816,1,0,0,1.0,True
Assurbanipal,0x12396,,model,14,0.0159,1,0.5702,0,0,0,1.0,True
Esagil,0x12084,DUN,model,9,0.019,1,0.4928,0,0,0,0.15586,True
Esagil,0x12135,HI TIMES SHE,model,8,0.0205,1,0.4656,0,0,0,0.15543,True
Esagil,0x1245b,,model,4,0.016,1,0.5409,0,0,1,0.1567,
Assurbanipal,0x120c5,GA2 TIMES DIM TIMES SHE,model,12,0.0267,5,0.4065,0,0,0,1.0,True
Assurbanipal,0x12364,ZI OVER ZI & A,model,14,0.0308,4,0.4419,0,0,0,1.0,True
Assurbanipal,0x12029,ALAN,model,21,0.0316,3,0.5281,0,1,0,1.0,True
Assurbanipal,0x120b6,GA GUNU,model,10,0.0259,3,0.4415,0,0,0,1.0,True
Esagil,0x12183,KA TIMES SHU,model,12,0.0298,3,0.4944,0,2,0,0.156,True
Assurbanipal,0x1201f,AK TIMES SHITA PLUS GISH,model,14,0.0344,2,0.6159,0,0,0,1.0,True
Assurbanipal,0x12035,ARAD TIMES KUR,model,8,0.0317,2,0.4746,0,0,0,1.0,True
Assurbanipal,0x1203f,ASHGAB,model,6,0.0256,2,0.5269,0,0,0,1.0,True
Assurbanipal,0x120d9,GA2 TIMES KASKAL,model,8,0.0335,2,0.5469,0,0,0,1.0,True
Assurbanipal,0x120e9,GA2 TIMES TAK4,model,15,0.0278,2,0.6045,0,0,0,1.0,True
Assurbanipal,0x12184,KA TIMES SIG,model,11,0.0287,2,0.4474,0,1,0,1.0,True
Assurbanipal,0x121d7,LAGAB TIMES LUL,model,11,0.0287,2,0.535,0,1,0,1.0,True
Assurbanipal,0x12269,NUN TENU,model,5,0.0316,2,0.4382,0,0,0,1.0,True
Assurbanipal,0x122af,SHA3 TIMES A,model,8,0.0336,2,0.488,0,0,0,1.0,True
Esagil,0x12217,LUGAL & GAN,model,6,0.0335,2,0.4191,0,0,0,0.15582,True
Esagil,0x12224,MAH,model,8,0.0276,2,0.4704,0,0,0,0.15658,True
Esagil,0x12258,NINDA2 TIMES NE,model,14,0.0335,2,0.5209,0,0,0,0.15584,True
Esagil,0x1227b,PAD,model,4,0.0307,2,0.3657,0,0,0,0.15574,True
Esagil,0x12394,,model,14,0.0289,2,0.6088,0,0,0,0.15645,True
Assurbanipal,0x12135,HI TIMES SHE,model,10,0.0282,1,0.5454,0,0,0,1.0,True
Assurbanipal,0x12191,KAD3,model,8,0.0275,1,0.5192,0,0,0,1.0,True
Assurbanipal,0x12246,NAM & ERIN2,model,8,0.0278,1,0.5281,0,0,0,1.0,True
Assurbanipal,0x12252,NINDA2,model,5,0.0268,1,0.4347,0,0,0,1.0,True
Assurbanipal,0x1227e,PESH2,model,10,0.0264,1,0.5555,0,0,0,1.0,True
Assurbanipal,0x12295,SAG,model,7,0.0275,1,0.6066,0,0,0,1.0,True
Assurbanipal,0x122c4,SHID TIMES A,model,9,0.0268,1,0.5731,0,0,0,1.0,True
Assurbanipal,0x12301,TIR,model,14,0.0259,1,0.5691,0,0,0,1.0,True
Esagil,0x12129,HA,model,6,0.0282,1,0.539,0,0,1,0.15728,True
Esagil,0x122fa,TAK4,model,7,0.0294,1,0.5377,0,0,0,0.15635,True
Esagil,0x12368,ZIG,model,8,0.0293,1,0.5038,0,0,0,0.15584,True
Assurbanipal,0x12065,DAG KISIM5 TIMES LU,model,16,0.0381,3,0.5137,1,2,0,1.0,True
Assurbanipal,0x121f8,LIL,model,11,0.0413,3,0.4206,1,1,0,1.0,True
Assurbanipal,0x12324,UMUM TIMES KASKAL,model,14,0.0404,3,0.4268,0,1,0,1.0,True
Assurbanipal,0x12150,IM CROSSING IM,model,14,0.0386,2,0.502,0,0,0,1.0,True
Esagil,0x120fb,GAR,model,3,0.0426,2,0.2574,0,0,0,0.15789,True
Esagil,0x12240,NAGA,model,9,0.0372,2,0.5568,0,0,0,0.15646,True
Assurbanipal,0x12118,GU2 & UN,model,8,0.0399,1,0.5515,0,0,0,1.0,True
Assurbanipal,0x1212a,HA TENU,model,5,0.0383,1,0.4497,0,0,0,1.0,True
Assurbanipal,0x12160,KA TIMES ERIN2,model,11,0.0424,1,0.6019,0,0,0,1.0,True
Assurbanipal,0x121de,LAGAB TIMES SHITA PLUS GISH TENU,model,12,0.0432,1,0.5837,0,0,0,1.0,True
Assurbanipal,0x12223,MA2 & MUG,model,5,0.0359,1,0.542,0,0,0,1.0,True
Esagil,0x12040,BA,model,4,0.0362,1,0.5178,0,0,1,0.15574,True
Esagil,0x12108,GIR2,model,4,0.0389,1,0.4012,0,0,0,0.15673,True
Esagil,0x121ef,LAGAR GUNU,model,6,0.0415,1,0.5698,0,0,0,0.15665,True
Esagil,0x12301,TIR,model,9,0.0375,1,0.4876,0,0,0,0.15644,True
Assurbanipal,0x1217d,KA TIMES RU,model,13,0.05,4,0.4998,1,2,0,1.0,True
Assurbanipal,0x12386,KA TIMES TU,model,15,0.05,4,0.5282,0,2,0,1.0,True
Assurbanipal,0x12007,A TIMES MUSH,model,12,0.0457,3,0.5417,0,0,0,1.0,True
Assurbanipal,0x1200c,AB TIMES DUN3 GUNU,model,14,0.0475,3,0.5137,0,2,0,1.0,True
Assurbanipal,0x12166,KA TIMES GAR PLUS SHA3 PLUS A,model,19,0.05,3,0.5216,0,1,0,1.0,True
Assurbanipal,0x12174,KA TIMES ME,model,9,0.05,3,0.4554,0,1,0,1.0,True
Assurbanipal,0x121c3,LAGAB TIMES EN,model,9,0.047,3,0.4921,0,0,0,1.0,True
Assurbanipal,0x121db,LAGAB TIMES NE,model,13,0.05,3,0.5622,0,1,0,1.0,True
Assurbanipal,0x121ea,LAGAB TIMES USH,model,9,0.05,3,0.5034,1,2,0,1.0,True
Esagil,0x12172,KA TIMES LI,model,16,0.05,3,0.4895,0,1,0,0.156,True
Esagil,0x121e1,LAGAB TIMES SUM,model,11,0.05,3,0.4643,0,1,0,0.15615,True
Assurbanipal,0x12088,DUN4,model,13,0.05,2,0.5482,0,1,0,1.0,True
Assurbanipal,0x120a0,ESH2,model,6,0.05,2,0.5093,0,1,0,1.0,True
Assurbanipal,0x12164,KA TIMES GAN2 TENU,model,13,0.05,2,0.5386,0,1,0,1.0,True
Assurbanipal,0x1217a,KA TIMES NE,model,16,0.05,2,0.6084,0,1,0,1.0,True
Assurbanipal,0x1217e,KA TIMES SA,model,12,0.05,2,0.5104,0,2,0,1.0,True
Assurbanipal,0x12180,KA TIMES SHA,model,13,0.05,2,0.5688,1,2,0,1.0,True
Assurbanipal,0x12181,KA TIMES SHE,model,11,0.05,2,0.4967,1,2,0,1.0,True
Assurbanipal,0x12182,KA TIMES SHID,model,13,0.05,2,0.5806,1,2,0,1.0,True
Assurbanipal,0x12187,KA TIMES U,model,8,0.05,2,0.4839,1,2,0,1.0,True
Assurbanipal,0x121c2,LAGAB TIMES DAR,model,12,0.05,2,0.5297,0,2,0,1.0,True
Assurbanipal,0x121cf,LAGAB TIMES KI,model,10,0.05,2,0.5247,0,2,0,1.0,True
Assurbanipal,0x121d6,LAGAB TIMES LU,model,11,0.05,2,0.5873,1,2,0,1.0,True
Assurbanipal,0x121da,LAGAB TIMES MUSH,model,13,0.05,2,0.5293,0,1,0,1.0,True
Assurbanipal,0x121e8,LAGAB TIMES U2 PLUS ASH,model,12,0.05,2,0.5287,1,2,0,1.0,True
Assurbanipal,0x12215,LU2 SHESHIG,model,12,0.05,2,0.5925,0,1,0,1.0,True
Assurbanipal,0x122e0,SIK2,model,12,0.0489,2,0.5533,0,0,0,1.0,True
Esagil,0x121b8,LAGAB,model,4,0.05,2,0.3629,1,1,0,0.15551,True
Esagil,0x12410,,model,5,0.0457,2,0.4791,0,0,0,0.15512,
Assurbanipal,0x1200d,AB TIMES GAL,model,11,0.0505,1,0.6112,0,0,0,1.0,True
Assurbanipal,0x1206e,DAM,model,8,0.0528,1,0.5655,0,0,0,1.0,True
Assurbanipal,0x1207c,DU GUNU,model,8,0.0455,1,0.5494,0,0,0,1.0,True
Assurbanipal,0x120a2,EZEN TIMES A,model,12,0.05,1,0.5537,0,1,0,1.0,True
Assurbanipal,0x120cb,GA2 TIMES GAN2 TENU,model,11,0.05,1,0.6272,0,1,0,1.0,True
Assurbanipal,0x120dc,GA2 TIMES KU3 PLUS AN,model,13,0.05,1,0.6304,0,1,0,1.0,True
Assurbanipal,0x120e0,GA2 TIMES NUN,model,10,0.05,1,0.636,0,1,0,1.0,True
Assurbanipal,0x1215e,KA TIMES BAR,model,9,0.05,1,0.5779,0,1,0,1.0,True
Assurbanipal,0x12162,KA TIMES GA,model,14,0.05,1,0.6225,0,1,0,1.0,True
Assurbanipal,0x12168,KA TIMES GIR2,model,13,0.05,1,0.5714,0,1,0,1.0,True
Assurbanipal,0x12170,KA TIMES KI,model,13,0.05,1,0.5999,0,1,0,1.0,True
Assurbanipal,0x12178,KA TIMES MI,model,12,0.05,1,0.534,0,1,0,1.0,True
Assurbanipal,0x1217b,KA TIMES NUN,model,12,0.05,1,0.5399,0,1,0,1.0,True
Assurbanipal,0x1217c,KA TIMES PI,model,11,0.05,1,0.6093,0,1,0,1.0,True
Assurbanipal,0x12183,KA TIMES SHU,model,12,0.05,1,0.6026,0,1,0,1.0,True
Assurbanipal,0x121bb,LAGAB TIMES A PLUS GAR,model,11,0.05,1,0.5663,0,1,0,1.0,True
Assurbanipal,0x121bd,LAGAB TIMES AL,model,10,0.05,1,0.6422,0,1,0,1.0,True
Assurbanipal,0x121c4,LAGAB TIMES GA,model,11,0.05,1,0.5946,0,1,0,1.0,True
Assurbanipal,0x121d5,LAGAB TIMES LISH,model,6,0.05,1,0.5632,1,1,0,1.0,True
Assurbanipal,0x12247,NAM2,model,6,0.05,1,0.5871,0,1,0,1.0,True
Assurbanipal,0x1227b,PAD,model,5,0.05,1,0.4722,0,1,0,1.0,True
Assurbanipal,0x122f2,TAB SQUARED,model,4,0.05,1,0.55,0,1,0,1.0,True
Assurbanipal,0x12306,TUG2,model,6,0.05,1,0.5871,0,1,0,1.0,True
Assurbanipal,0x12338,URU TIMES A,model,8,0.05,1,0.5771,0,1,0,1.0,True
Assurbanipal,0x1233e,URU TIMES GAN2 TENU,model,11,0.05,1,0.6103,0,1,0,1.0,True
Assurbanipal,0x1233f,URU TIMES GAR,model,9,0.05,1,0.6091,1,1,0,1.0,True
Assurbanipal,0x12365,ZI3,model,6,0.05,1,0.5871,0,1,0,1.0,True
Assurbanipal,0x12375,DISH PLUS SHU,model,6,0.05,1,0.5783,0,1,0,1.0,True
Esagil,0x12087,DUN3 GUNU GUNU,model,11,0.05,1,0.6114,0,1,0,0.15672,True
Esagil,0x120b7,GA2,model,5,0.05,1,0.4963,0,1,0,0.1562,True
Esagil,0x120fd,GASHAN,model,5,0.05,1,0.4461,0,1,0,0.15704,True
Esagil,0x12124,GUM TIMES SHE,model,9,0.0517,1,0.4978,0,0,0,0.15581,True
Esagil,0x1214b,IL,model,8,0.05,1,0.5317,0,1,0,0.15578,True
Esagil,0x1217e,KA TIMES SA,model,13,0.05,1,0.6066,0,1,0,0.156,True
Esagil,0x121e5,LAGAB TIMES U,model,5,0.05,1,0.508,0,1,0,0.15579,True
Esagil,0x121ec,LAGAR,model,4,0.05,1,0.4545,1,1,0,0.15612,True
Esagil,0x121fb,LU,model,6,0.05,1,0.5638,0,1,0,0.15723,True
Esagil,0x1224b,NE SHESHIG,model,11,0.0461,1,0.5869,0,0,0,0.15656,True
Assurbanipal,0x1205f,DAG KISIM5 TIMES GUD,model,16,0.0624,4,0.5165,0,0,0,1.0,True
Assurbanipal,0x1215c,KA TIMES BAD,model,9,0.0637,4,0.4479,1,0,0,1.0,True
Esagil,0x122e9,SUR,model,4,0.0567,2,0.3311,0,0,0,0.15578,True
Assurbanipal,0x120b4,EZEN TIMES UD,model,11,0.0623,1,0.5664,0,0,0,1.0,True
Assurbanipal,0x12122,GUL,model,7,0.0626,1,0.5123,0,0,0,1.0,True
Assurbanipal,0x12138,HUB2,model,6,0.0585,1,0.5335,0,0,0,1.0,True
Assurbanipal,0x12227,MASH2,model,6,0.0567,1,0.5633,0,0,0,1.0,True
Assurbanipal,0x12256,NINDA2 TIMES GUD,model,10,0.0562,1,0.5555,0,0,0,1.0,True
Esagil,0x1202a,ALEPH,model,6,0.0579,1,0.484,0,0,0,0.15679,True
Esagil,0x12053,BUR,model,7,0.0586,1,0.5152,0,0,0,0.15556,True
Esagil,0x1209e,EREN,model,9,0.0635,1,0.6119,0,0,0,0.15589,True
Esagil,0x121b3,KUR,model,3,0.0562,1,0.4135,0,0,0,0.15756,True
Esagil,0x1236e,ZUM,model,8,0.0622,1,0.6271,0,0,0,0.15552,True
Assurbanipal,0x12374,,model,8,0.0748,3,0.4483,0,0,0,1.0,True
Assurbanipal,0x121eb,LAGAB SQUARED,model,6,0.0663,2,0.3588,0,0,0,1.0,True
Esagil,0x12019,AB2 TIMES ME PLUS EN,model,10,0.0728,2,0.526,0,0,0,0.1567,True
Esagil,0x12095,EGIR,model,12,0.0657,2,0.5659,0,0,1,0.15619,True
Esagil,0x1219b,KAM4,model,12,0.0749,2,0.543,0,0,0,0.15677,True
Assurbanipal,0x121a8,KISIM5,model,4,0.0666,1,0.4084,1,0,0,1.0,True
Assurbanipal,0x122bb,SHE HU,model,7,0.0713,1,0.5576,0,0,0,1.0,True
Esagil,0x12326,UN,model,6,0.0671,1,0.5178,0,0,0,0.15605,True
Assurbanipal,0x120e7,GA2 TIMES SHID,model,11,0.0805,1,0.7072,0,0,0,1.0,True
Assurbanipal,0x12296,SAG TIMES A,model,10,0.0824,1,0.6381,0,0,0,1.0,True
Assurbanipal,0x1238d,,model,10,0.0831,1,0.5207,0,0,0,1.0,True
Assurbanipal,0x12395,,model,4,0.0804,1,0.4489,0,0,0,1.0,True
Assurbanipal,0x1225b,NINDA2 TIMES SHE PLUS A AN,model,15,0.0868,2,0.5851,0,0,0,1.0,True
Assurbanipal,0x1206f,DAR,model,8,0.0862,1,0.5375,0,0,0,1.0,True
Esagil,0x1240f,,model,4,0.0871,1,0.5515,0,0,0,0.15789,
Assurbanipal,0x1201a,AB2 TIMES SHA3,model,8,0.1014,1,0.6311,0,0,0,1.0,True
Assurbanipal,0x12193,KAD5,model,13,0.1,1,0.6202,0,0,0,1.0,True
Esagil,0x121f7,LI,model,10,0.0965,1,0.5941,0,0,0,0.15601,True
Esagil,0x1240a,,model,5,0.1007,1,0.4504,0,0,0,0.15738,
Esagil,0x12419,,model,5,0.1007,1,0.4504,0,0,0,0.15738,
Assurbanipal,0x120f1,GAD OVER GAD GAR OVER GAR,model,14,0.1124,3,0.5192,0,0,0,1.0,True
Assurbanipal,0x120a7,,model,16,0.1099,1,0.6585,0,0,0,1.0,True
Esagil,0x1217b,KA TIMES NUN,model,12,0.1082,1,0.608,0,0,0,0.156,True
Esagil,0x122f3,TAG,model,5,0.1146,1,0.5674,0,0,0,0.15663,True
Assurbanipal,0x12388,LAGAB TIMES GI,model,11,0.1209,2,0.5732,0,0,0,1.0,True
Esagil,0x122da,SHUBUR,model,11,0.1176,2,0.5858,0,0,0,0.15658,True
Assurbanipal,0x1228b,PIRIG TIMES KAL,model,11,0.1214,1,0.5542,0,0,0,1.0,True
Assurbanipal,0x1234c,URU TIMES U PLUS GUD,model,11,0.1235,1,0.6231,0,0,0,1.0,True
Assurbanipal,0x1234d,URU TIMES UD,model,8,0.1172,1,0.5474,0,0,0,1.0,True
Assurbanipal,0x12342,URU TIMES IGI,model,8,0.1349,1,0.5633,0,0,0,1.0,True
Assurbanipal,0x120e8,GA2 TIMES SUM,model,11,0.1427,1,0.6462,0,0,0,1.0,True
Assurbanipal,0x1218f,KAB,model,6,0.1376,1,0.5533,0,0,0,1.0,True
Assurbanipal,0x12244,NAGAR & ZA TENU,model,3,0.1378,1,0.3902,0,0,0,1.0,True
Esagil,0x12103,GI CROSSING GI,model,8,0.1432,1,0.4807,1,0,0,0.156,True
Esagil,0x122c6,SHIM,model,10,0.1466,2,0.4862,0,0,1,0.15586,True
Assurbanipal,0x12001,A TIMES A,model,6,0.1529,1,0.5294,0,0,0,1.0,True
Assurbanipal,0x12008,A TIMES SAG,model,10,0.1547,1,0.5839,0,0,0,1.0,True
Assurbanipal,0x12087,DUN3 GUNU GUNU,model,11,0.1476,1,0.6119,0,0,0,1.0,True
Esagil,0x12165,KA TIMES GAR,model,10,0.1543,1,0.5686,0,0,0,0.156,True
Esagil,0x1222d,MU OVER MU,model,10,0.1485,1,0.5833,0,0,0,0.15603,True
Esagil,0x12360,ZAG,model,8,0.148,1,0.4819,1,0,0,0.15677,True
Assurbanipal,0x12265,NUN LAGAR TIMES USH,model,11,0.164,1,0.637,0,0,0,1.0,True
Esagil,0x1213e,HUL2,model,8,0.1567,1,0.6384,0,0,1,0.15674,True
Esagil,0x1223e,NAA,model,4,0.1634,1,0.555,0,0,0,0.15568,True
Esagil,0x1238e,,model,5,0.1583,1,0.4916,0,0,1,0.15559,True
Assurbanipal,0x1225d,NINDA2 TIMES SHE PLUS ASH PLUS ASH,model,11,0.17,3,0.4649,0,0,0,1.0,True
Assurbanipal,0x12050,BU CROSSING BU,model,8,0.1713,2,0.5299,0,0,0,1.0,True
Esagil,0x12408,,model,3,0.1712,1,0.5664,0,0,0,0.15616,
Esagil,0x1240c,,model,7,0.1672,1,0.5846,0,0,0,0.15464,
Esagil,0x1241b,,model,7,0.1672,1,0.5846,0,0,0,0.15464,
Assurbanipal,0x1238e,,model,8,0.1757,2,0.5512,0,0,0,1.0,True
Assurbanipal,0x1202c,AMAR TIMES SHE,model,8,0.1797,1,0.4441,0,0,0,1.0,True
Assurbanipal,0x121ed,LAGAR TIMES SHE,model,8,0.181,1,0.5714,0,0,0,1.0,True
Assurbanipal,0x12217,LUGAL & GAN,model,12,0.1826,1,0.6283,0,0,0,1.0,True
Esagil,0x12123,GUM,model,6,0.1816,1,0.4324,1,0,0,0.15629,True
Assurbanipal,0x120ae,EZEN TIMES KU3,model,14,0.201,1,0.6416,0,0,0,1.0,True
Assurbanipal,0x1219b,KAM4,model,13,0.2047,1,0.5355,0,0,0,1.0,True
Esagil,0x12134,HI TIMES NUN,model,9,0.1988,1,0.6408,0,0,0,0.15679,True
Assurbanipal,0x1216e,KA TIMES IM,model,14,0.217,2,0.5623,0,0,0,1.0,True
Esagil,0x1221d,LUM,model,6,0.216,1,0.5969,0,0,0,0.15559,True
Assurbanipal,0x12056,DAG,model,7,0.2362,1,0.6605,0,0,0,1.0,True
Assurbanipal,0x120eb,GA2 TIMES UD,model,8,0.2365,1,0.6132,0,0,0,1.0,True
Assurbanipal,0x121c6,LAGAB TIMES GUD,model,9,0.2429,1,0.6219,0,0,0,1.0,True
Assurbanipal,0x1231b,UD SHESHIG TIMES BAD,model,9,0.2358,1,0.561,0,0,0,1.0,True
Assurbanipal,0x1233c,URU TIMES GA,model,12,0.244,1,0.6711,0,0,0,1.0,True
Assurbanipal,0x120a3,EZEN TIMES A PLUS LAL,model,13,0.2553,2,0.6159,0,0,0,1.0,True
Assurbanipal,0x122ff,,model,4,0.263,1,0.5425,1,0,0,1.0,True
Esagil,0x12195,KAK,model,3,0.2557,1,0.567,0,0,0,0.15641,True
Assurbanipal,0x12127,GURUN,model,8,0.2732,1,0.5904,0,0,0,1.0,True
Assurbanipal,0x12005,A TIMES IGI,model,6,0.2798,1,0.589,0,0,0,1.0,True
Assurbanipal,0x1207d,DU SHESHIG,model,9,0.2828,1,0.612,0,0,0,1.0,True
Assurbanipal,0x1220c,LU2 TIMES NE,model,19,0.2792,1,0.6364,0,0,0,1.0,True
Esagil,0x120a6,EZEN TIMES BAD,model,10,0.2838,1,0.5399,0,0,0,0.15627,True
Esagil,0x12312,UB,model,4,0.284,1,0.5382,0,0,0,0.15652,True
Assurbanipal,0x12380,KA TIMES GISH,model,10,0.2886,1,0.6229,0,0,0,1.0,True
Assurbanipal,0x12392,NINDA2 TIMES GI,model,12,0.3045,0,0.6114,0,0,0,1.0,True
Esagil,0x12119,GU2 TIMES KAK,model,10,0.3022,0,0.5599,0,0,0,0.15618,True
Esagil,0x121a1,KI TIMES BAD,model,9,0.3042,0,0.6069,0,0,0,0.15668,True
Esagil,0x122c3,SHID,model,6,0.3042,0,0.6151,0,0,0,0.15707,True
Esagil,0x1231c,UDUG,model,12,0.3016,0,0.6438,0,0,0,0.15644,True
Assurbanipal,0x120d8,GA2 TIMES KAK,model,8,0.3143,0,0.6295,0,0,0,1.0,True
Esagil,0x12049,BI,model,2,0.308,0,0.3083,0,0,0,0.15556,True
Esagil,0x12051,BULUG OVER BULUG,model,6,0.3122,0,0.4669,0,0,0,0.15564,True
Assurbanipal,0x1200b,AB TIMES ASH2,model,6,0.3225,0,0.6175,0,0,0,1.0,True
Assurbanipal,0x12153,IMIN,model,7,0.3174,0,0.5871,0,0,0,1.0,True
Assurbanipal,0x12208,LU2 TIMES KI,model,16,0.321,0,0.6541,0,0,0,1.0,True
Assurbanipal,0x12370,,model,11,0.3187,0,0.6418,0,0,0,1.0,True
Esagil,0x12215,LU2 SHESHIG,model,6,0.3219,0,0.5202,0,0,0,0.15647,True
Esagil,0x122ac,SAR,model,10,0.3221,0,0.5965,0,0,0,0.15642,True
Esagil,0x12309,TUR,model,7,0.3168,0,0.5855,0,0,1,0.15621,True
Assurbanipal,0x12094,EDIN,model,10,0.329,0,0.5827,0,0,0,1.0,True
Assurbanipal,0x120e5,GA2 TIMES SHE,model,9,0.332,0,0.6838,0,0,0,1.0,True
Esagil,0x12041,BAD,model,1,0.329,0,0.329,0,0,0,0.1556,True
Esagil,0x12142,IDIM,model,1,0.329,0,0.329,0,0,0,0.1556,True
Esagil,0x12300,TIL,model,1,0.329,0,0.329,0,0,0,0.1556,True
Assurbanipal,0x12262,NU11,model,6,0.3429,0,0.5454,1,0,0,1.0,True
Assurbanipal,0x122d3,SHIR,model,6,0.3429,0,0.5454,1,0,0,1.0,True
Esagil,0x12056,DAG,model,7,0.3449,0,0.6397,0,0,0,0.15569,True
Assurbanipal,0x122c2,SHESHLAM,model,6,0.3531,0,0.6395,0,0,0,1.0,True
Esagil,0x1212e,HI TIMES ASH,model,5,0.3489,0,0.4939,0,0,0,0.15677,True
Esagil,0x12174,KA TIMES ME,model,9,0.3482,0,0.515,0,0,0,0.156,True
Esagil,0x122fb,TAR,model,2,0.3502,0,0.5408,0,0,0,0.15625,True
Assurbanipal,0x12084,DUN,model,13,0.3591,0,0.6171,0,0,0,1.0,True
Assurbanipal,0x12190,KAD2,model,4,0.3556,0,0.5626,0,0,0,1.0,True
Esagil,0x1202e,AN OVER AN,model,6,0.3553,0,0.6451,0,0,0,0.1561,True
Esagil,0x12342,URU TIMES IGI,model,8,0.3567,0,0.5158,0,0,0,0.15591,True
Esagil,0x1240e,,model,9,0.3605,0,0.662,0,0,0,0.15441,
Esagil,0x1241d,,model,9,0.3605,0,0.662,0,0,0,0.15441,
Esagil,0x12446,,model,9,0.3605,0,0.662,0,0,0,0.15441,
Esagil,0x12456,,model,2,0.3567,0,0.5918,0,0,0,0.15385,
Assurbanipal,0x12048,BARA2,model,9,0.3741,0,0.5536,0,0,0,1.0,True
Assurbanipal,0x120ce,GA2 TIMES GI4,model,12,0.3657,0,0.6041,0,0,0,1.0,True
Assurbanipal,0x12143,IDIM OVER IDIM BUR,model,11,0.3666,0,0.528,0,0,0,1.0,True
Assurbanipal,0x12254,NINDA2 TIMES ASH,model,6,0.3716,0,0.5922,0,0,0,1.0,True
Assurbanipal,0x12349,,model,9,0.3736,0,0.5606,0,0,0,1.0,True
Esagil,0x1227c,PAN,model,4,0.3727,0,0.5675,0,0,0,0.15718,True
Esagil,0x122b7,SHA6 (bad!),model,9,0.3693,0,0.6794,0,0,0,0.15574,True
Assurbanipal,0x12006,A TIMES LAGAR GUNU,model,10,0.3794,0,0.6689,0,0,0,1.0,True
Assurbanipal,0x12255,NINDA2 TIMES ASH PLUS ASH,model,7,0.3805,0,0.5801,0,0,0,1.0,True
Assurbanipal,0x1233a,URU TIMES BAR,model,7,0.3814,0,0.5613,0,0,0,1.0,True
Assurbanipal,0x1237f,,model,13,0.3762,0,0.659,0,0,0,1.0,True
Esagil,0x120ae,EZEN TIMES KU3,model,14,0.3828,0,0.6033,0,0,0,0.15627,True
Esagil,0x12157,KA,model,7,0.3798,0,0.5638,0,0,0,0.15664,True
Esagil,0x1222e,MUG,model,6,0.3759,0,0.5932,0,0,0,0.15615,True
Esagil,0x1223f,NA2,model,10,0.3773,0,0.5994,0,0,0,0.15605,True
Assurbanipal,0x12368,ZIG,model,8,0.3895,0,0.489,0,0,0,1.0,True
Esagil,0x1237c,,model,11,0.3935,0,0.6041,0,0,0,0.156,True
Assurbanipal,0x12041,BAD,model,1,0.3979,0,0.3979,0,0,0,1.0,True
Assurbanipal,0x1212b,HA GUNU,model,8,0.4012,0,0.6176,0,0,0,1.0,True
Assurbanipal,0x1212e,HI TIMES ASH,model,5,0.401,0,0.5603,0,0,0,1.0,True
Assurbanipal,0x12142,IDIM,model,1,0.3979,0,0.3979,0,0,0,1.0,True
Assurbanipal,0x12300,TIL,model,1,0.3979,0,0.3979,0,0,0,1.0,True
Esagil,0x1201e,AK TIMES ERIN2,model,10,0.4029,0,0.6404,0,0,0,0.15611,True
Esagil,0x12122,GUL,model,8,0.4012,0,0.5531,0,0,0,0.15638,True
Assurbanipal,0x12052,,model,12,0.408,0,0.586,0,0,0,1.0,True
Assurbanipal,0x1225a,NINDA2 TIMES SHE,model,9,0.4125,0,0.5723,0,0,0,1.0,True
Esagil,0x1204d,BU,model,5,0.4062,0,0.6421,0,0,0,0.15644,True
Esagil,0x12154,IN,model,8,0.409,0,0.6708,0,0,0,0.15635,True
Assurbanipal,0x120cc,GA2 TIMES GAR,model,9,0.4158,0,0.7048,0,0,0,1.0,True
Assurbanipal,0x122fd,TE GUNU,model,8,0.4232,0,0.6294,0,0,0,1.0,True
Esagil,0x1209f,ERIN2,model,4,0.4237,0,0.6494,0,0,0,0.15728,True
