font,codepoint,name,confidence,n_wedges,doubtful_wedges,accept,notes,source
Assurbanipal,0x12190,KAD2,0.3556,4,0,,,model
Esagil,0x1202e,AN OVER AN,0.3553,6,0,,,model
Esagil,0x12342,URU TIMES IGI,0.3567,8,0,,,model
Esagil,0x1240e,,0.3605,9,0,,,model
Esagil,0x1241d,,0.3605,9,0,,,model
Esagil,0x12446,,0.3605,9,0,,,model
Esagil,0x12456,,0.3567,2,0,,,model
Assurbanipal,0x12048,BARA2,0.3741,9,0,,,model
Assurbanipal,0x120ce,GA2 TIMES GI4,0.3657,12,0,,,model
Assurbanipal,0x12143,IDIM OVER IDIM BUR,0.3666,11,0,,,model
Assurbanipal,0x12254,NINDA2 TIMES ASH,0.3716,6,0,,,model
Assurbanipal,0x12349,,0.3736,9,0,,,model
Esagil,0x1227c,PAN,0.3727,4,0,,,model
Esagil,0x122b7,SHA6 (bad!),0.3693,9,0,,,model
Assurbanipal,0x12006,A TIMES LAGAR GUNU,0.3794,10,0,,,model
Assurbanipal,0x12255,NINDA2 TIMES ASH PLUS ASH,0.3805,7,0,,,model
Assurbanipal,0x1233a,URU TIMES BAR,0.3814,7,0,,,model
Assurbanipal,0x1237f,,0.3762,13,0,,,model
Esagil,0x120ae,EZEN TIMES KU3,0.3828,14,0,,,model
Esagil,0x12157,KA,0.3798,7,0,,,model
Esagil,0x1222e,MUG,0.3759,6,0,,,model
Esagil,0x1223f,NA2,0.3773,10,0,,,model
Assurbanipal,0x12368,ZIG,0.3895,8,0,,,model
Esagil,0x1237c,,0.3935,11,0,,,model
Assurbanipal,0x12041,BAD,0.3979,1,0,,,model
Assurbanipal,0x1212b,HA GUNU,0.4012,8,0,,,model
Assurbanipal,0x1212e,HI TIMES ASH,0.401,5,0,,,model
Assurbanipal,0x12142,IDIM,0.3979,1,0,,,model
Assurbanipal,0x12300,TIL,0.3979,1,0,,,model
Esagil,0x1201e,AK TIMES ERIN2,0.4029,10,0,,,model
Esagil,0x12122,GUL,0.4012,8,0,,,model
Assurbanipal,0x12052,,0.408,12,0,,,model
Assurbanipal,0x1225a,NINDA2 TIMES SHE,0.4125,9,0,,,model
Esagil,0x1204d,BU,0.4062,5,0,,,model
Esagil,0x12154,IN,0.409,8,0,,,model
Assurbanipal,0x120cc,GA2 TIMES GAR,0.4158,9,0,,,model
Assurbanipal,0x122fd,TE GUNU,0.4232,8,0,,,model
Esagil,0x1209f,ERIN2,0.4237,4,0,,,model
Esagil,0x12118,GU2 & UN,0.4199,7,0,,,model
Esagil,0x12454,,0.4187,6,0,,,model
Assurbanipal,0x1202f,AN THREE TIMES,0.4297,9,0,,,model
Assurbanipal,0x122bf,SHEN,0.4285,9,0,,,model
Assurbanipal,0x1234b,URU TIMES TU,0.4266,13,0,,,model
Esagil,0x121a0,KI,0.4309,7,0,,,model
Assurbanipal,0x120f0,GAD & TAK4 & GISH,0.4441,3,0,,,model
Assurbanipal,0x121ad,KU4,0.4385,8,0,,,model
Assurbanipal,0x1221a,,0.4422,12,0,,,model
Esagil,0x12252,NINDA2,0.4361,5,0,,,model
Esagil,0x122c4,SHID TIMES A,0.4357,9,0,,,model
Esagil,0x1202f,AN THREE TIMES,0.4477,9,0,,,model
Esagil,0x12197,KAL,0.4516,6,0,,,model
Esagil,0x1226a,NUN OVER NUN,0.4492,10,0,,,model
Esagil,0x12411,,0.4513,6,0,,,model
Assurbanipal,0x12051,BULUG OVER BULUG,0.463,6,0,,,model
Assurbanipal,0x12082,DUGUD,0.4649,9,0,,,model
Esagil,0x1208a,E,0.463,5,0,,,model
Esagil,0x120cc,GA2 TIMES GAR,0.4586,9,0,,,model
Esagil,0x121d1,LAGAB TIMES KU3,0.4649,9,0,,,model
Esagil,0x1240b,,0.4554,6,0,,,model
Esagil,0x1241a,,0.4554,6,0,,,model
Assurbanipal,0x12089,DUR2,0.4707,6,0,,,model
Esagil,0x12071,DARA4,0.4654,5,0,,,model
Esagil,0x12074,DIM,0.4712,5,0,,,model
Esagil,0x12117,GU CROSSING GU,0.4722,10,0,,,model
Esagil,0x12155,IR,0.4732,4,0,,,model
Esagil,0x121c9,LAGAB TIMES HAL,0.4688,6,0,,,model
Esagil,0x1240d,,0.4693,8,0,,,model
Esagil,0x1241c,,0.4693,8,0,,,model
Esagil,0x1243d,,0.4698,4,0,,,model
Assurbanipal,0x1215b,KA TIMES ASH2,0.4776,11,0,,,model
Assurbanipal,0x122f1,TAB OVER TAB NI OVER NI DISH OVER DISH,0.479,14,0,,,model
Assurbanipal,0x12310,U OVER U U REVERSED OVER U REVERSED,0.4805,2,0,,,model
Assurbanipal,0x12347,URU TIMES MIN,0.4849,7,0,,,model
Esagil,0x12097,EN,0.4834,5,0,,,model
Esagil,0x12111,GISH,0.4805,3,0,,,model
Esagil,0x122bf,SHEN,0.479,9,0,,,model
Esagil,0x12449,,0.4815,3,0,,,model
Assurbanipal,0x1203c,CUNEIFORM SIGN ASH OVER ASH OVER ASH & TAB,0.4937,3,0,,,model
Assurbanipal,0x1219a,KAM2 (wrong!),0.4907,6,0,,,model
Assurbanipal,0x121a2,KI TIMES U,0.4888,8,0,,,model
Assurbanipal,0x121e5,LAGAB TIMES U,0.4883,5,0,,,model
Esagil,0x12055,DA,0.4868,6,0,,,model
Esagil,0x1207c,DU GUNU,0.4917,8,0,,,model
Esagil,0x1224c,NI,0.4917,4,0,,,model
Esagil,0x1228f,RA,0.4878,7,0,,,model
Assurbanipal,0x12021,AL TIMES AL,0.499,12,0,,,model
Assurbanipal,0x120c4,GA2 TIMES DI,0.5024,10,0,,,model
Assurbanipal,0x1222f,MUG GUNU,0.4985,6,0,,,model
Assurbanipal,0x1227c,PAN,0.4976,6,0,,,model
Esagil,0x120f6,GAN,0.4951,5,0,,,model
Esagil,0x12132,HI TIMES GAD,0.4966,7,0,,,model
Esagil,0x1219a,KAM2 (wrong!),0.4951,5,0,,,model
Esagil,0x121fd,LU2,0.4961,4,0,,,model
Esagil,0x122bb,SHE HU,0.5024,8,0,,,model
Esagil,0x12308,TUM,0.5049,7,0,,,model
Assurbanipal,0x12024,AL TIMES HA,0.5063,11,0,,,model
Assurbanipal,0x12371,AB2 TIMES A,0.5142,6,0,,,model
Esagil,0x120f2,GAL,0.5068,6,0,,,model
Esagil,0x12220,MA,0.5132,4,0,,,model
Esagil,0x1243c,,0.5127,4,0,,,model
Esagil,0x12457,,0.5063,3,0,,,model
Assurbanipal,0x12075,DIM TIMES SHE,0.522,9,0,,,model
Assurbanipal,0x12077,DIN,0.519,4,0,,,model
Assurbanipal,0x120ea,GA2 TIMES U,0.519,6,0,,,model
Assurbanipal,0x1211e,GUD,0.5215,5,0,,,model
Assurbanipal,0x12319,UD GUNU,0.5215,6,0,,,model
Esagil,0x12295,SAG,0.52,7,0,,,model
Esagil,0x122a8,SAG GUNU,0.5176,8,0,,,model
Assurbanipal,0x12131,HI TIMES DISH,0.5307,5,0,,,model
Assurbanipal,0x121f3,LAL TIMES LAL,0.5341,4,0,,,model
Assurbanipal,0x122a8,SAG GUNU,0.5341,9,0,,,model
Assurbanipal,0x1230c,U GUD,0.5302,6,0,,,model
Esagil,0x121aa,KU,0.5254,6,0,,,model
Esagil,0x12247,NAM2,0.5293,6,0,,,model
Esagil,0x12306,TUG2,0.5293,6,0,,,model
Esagil,0x1230b,U,0.5283,1,0,,,model
Esagil,0x12365,ZI3,0.5293,6,0,,,model
Assurbanipal,0x12098,EN TIMES GAN2,0.5351,11,0,,,model
Assurbanipal,0x120f7,GAN2,0.5433,6,0,,,model
Assurbanipal,0x1216d,KA TIMES IGI,0.5375,10,0,,,model
Assurbanipal,0x121be,LAGAB TIMES AN,0.5433,7,0,,,model
Assurbanipal,0x12259,NINDA2 TIMES NUN,0.5438,10,0,,,model
Assurbanipal,0x12384,KA TIMES PA,0.5448,10,0,,,model
Esagil,0x12089,DUR2,0.539,6,0,,,model
Esagil,0x120a0,ESH2,0.5395,6,0,,,model
Esagil,0x122ba,SHE,0.5429,4,0,,,model
Esagil,0x12452,,0.538,5,0,,,model
Assurbanipal,0x121a6,KISAL,0.5492,7,0,,,model
Assurbanipal,0x121a7,KISH,0.5463,6,0,,,model
Assurbanipal,0x1222e,MUG,0.553,4,0,,,model
Esagil,0x12190,KAD2,0.5545,4,0,,,model
Esagil,0x12259,NINDA2 TIMES NUN,0.5506,10,0,,,model
Esagil,0x12293,SA,0.5458,6,0,,,model
Esagil,0x122db,SI,0.5521,4,0,,,model
Esagil,0x122e0,SIK2,0.5482,4,0,,,model
Assurbanipal,0x120a9,EZEN TIMES HA,0.5559,13,0,,,model
Assurbanipal,0x121bf,LAGAB TIMES ASH ZIDA TENU,0.5617,5,0,,,model
Esagil,0x121c5,LAGAB TIMES GAR,0.5554,7,0,,,model
Esagil,0x12216,LU3,0.5603,10,0,,,model
Esagil,0x12222,MA GUNU,0.5641,7,0,,,model
Esagil,0x122e5,SUD2,0.5617,4,0,,,model
Assurbanipal,0x120e2,GA2 TIMES PA,0.5722,8,0,,,model
Assurbanipal,0x12222,MA GUNU,0.5718,6,0,,,model
Esagil,0x120e2,GA2 TIMES PA,0.5694,8,0,,,model
Esagil,0x121f2,LAL,0.566,2,0,,,model
Esagil,0x12228,ME,0.5727,2,0,,,model
Esagil,0x122dd,SIG,0.5699,4,0,,,model
Esagil,0x12405,,0.5694,7,0,,,model
Esagil,0x12407,,0.5737,9,0,,,model
Esagil,0x12440,,0.567,6,0,,,model
Assurbanipal,0x120a1,EZEN TIMES AN,0.5832,9,0,,,model
Assurbanipal,0x120af,EZEN TIMES LA,0.5761,14,0,,,model
Assurbanipal,0x120f8,GAN2 TENU,0.5823,6,0,,,model
Assurbanipal,0x1219f,KESH2,0.5808,9,0,,,model
Esagil,0x12038,ASH,0.5789,1,0,,,model
Esagil,0x121b7,LA,0.577,6,0,,,model
Esagil,0x122fc,TE,0.5799,5,0,,,model
Esagil,0x12402,,0.5842,4,0,,,model
Esagil,0x1243a,,0.5751,3,0,,,model
Assurbanipal,0x120a5,,0.5936,12,0,,,model
Assurbanipal,0x121ec,LAGAR,0.5922,4,0,,,model
Assurbanipal,0x12307,TUK,0.5936,4,0,,,model
Assurbanipal,0x12316,UD TIMES MI,0.5856,7,0,,,model
Esagil,0x120f5,GAM,0.5946,2,0,,,model
Esagil,0x121a6,KISAL,0.5913,6,0,,,model
Esagil,0x121fa,LISH,0.5946,2,0,,,model
Esagil,0x12445,,0.5913,8,0,,,model
Esagil,0x12472,,0.5946,2,0,,,model
Assurbanipal,0x121ef,LAGAR GUNU,0.5978,7,0,,,model
Esagil,0x120bc,GA2 TIMES AN,0.6016,8,0,,,model
Esagil,0x121b9,LAGAB TIMES A,0.5993,7,0,,,model
Esagil,0x122d6,SHITA & GISH,0.6039,5,0,,,model
Esagil,0x1213f,I,0.61,5,0,,,model
Esagil,0x12290,RAB,0.6086,8,0,,,model
Esagil,0x122f0,TAB,0.6095,2,0,,,model
Esagil,0x12404,,0.6081,6,0,,,model
Esagil,0x12447,,0.6077,9,0,,,model
Esagil,0x12448,,0.6063,3,0,,,model
Esagil,0x12473,,0.6063,3,0,,,model
Assurbanipal,0x1237a,,0.6165,9,0,,,model
Esagil,0x12039,ASH ZIDA TENU,0.616,1,0,,,model
Esagil,0x1203e,ASH2,0.6202,4,0,,,model
Esagil,0x120f7,GAN2,0.622,6,0,,,model
Esagil,0x12441,,0.6243,7,0,,,model
Esagil,0x12451,,0.6202,4,0,,,model
Assurbanipal,0x12039,ASH ZIDA TENU,0.633,1,0,,,model
Assurbanipal,0x1221c,LUL,0.6343,7,0,,,model
Esagil,0x1221b,LUH,0.6257,6,0,,,model
Esagil,0x12328,UR,0.6325,5,0,,,model
Esagil,0x12403,,0.6311,5,0,,,model
Esagil,0x12406,,0.6343,8,0,,,model
Esagil,0x12471,,0.6293,2,0,,,model
Assurbanipal,0x121d1,LAGAB TIMES KU3,0.637,9,0,,,model
Assurbanipal,0x121f2,LAL,0.6388,2,0,,,model
Esagil,0x1212c,HAL,0.6384,2,0,,,model
Esagil,0x12141,IB,0.6361,5,0,,,model
Esagil,0x122d7,SHU,0.6366,5,0,,,model
Esagil,0x12400,,0.6384,2,0,,,model
Assurbanipal,0x122d6,SHITA & GISH,0.6465,5,0,,,model
Esagil,0x1208d,E2,0.6465,5,0,,,model
Esagil,0x121a4,KID,0.6496,5,0,,,model
Esagil,0x1241e,,0.6536,2,0,,,model
Esagil,0x1243b,,0.6527,3,0,,,model
Assurbanipal,0x1203a,ASH KABA TENU,0.6632,1,0,,,model
Esagil,0x1227a,PA,0.668,3,0,,,model
Assurbanipal,0x120b7,GA2,0.698,5,0,,,model
Esagil,0x12313,UD & SAL & HUB2,0.7025,3,0,,,model
Esagil,0x12079,DISH,0.7134,1,0,,,model
Assurbanipal,0x12086,DUN3 GUNU,1.0,8,,,,copied_human
Assurbanipal,0x120ee,GABA,1.0,6,,,,copied_human
Assurbanipal,0x12109,GIR2 GUNU,1.0,6,,,,copied_human
Assurbanipal,0x1224e,NI2,1.0,7,,,,copied_human
Assurbanipal,0x1228a,PIRIG,1.0,5,,,,copied_human
Assurbanipal,0x1231a,UD SHESHIG,1.0,7,,,,copied_human
Santakku,0x12015,AB GUNU,1.0,7,,,,copied_human
Santakku,0x12109,GIR2 GUNU,1.0,6,,,,copied_human
Santakku,0x1212d,HI,1.0,4,,,,copied_human
Santakku,0x1218f,KAB,1.0,6,,,,copied_human
Santakku,0x121aa,KU,1.0,5,,,,copied_human
Santakku,0x122b9,SHAR2,1.0,4,,,,copied_human
Santakku,0x12305,TU,1.0,8,,,,copied_human
